month,year,kraj,avg_energy_price,avg_gasoline_price,avg_natural_gas_price
3,2021,JHC,66.957,1.3849,2.6315
3,2021,JHM,66.957,1.3849,2.6315
3,2021,PLK,66.957,1.3849,2.6315
3,2021,OLK,66.957,1.3849,2.6315
3,2021,KVK,66.957,1.3849,2.6315
3,2021,ZLK,66.957,1.3849,2.6315
3,2021,ULK,66.957,1.3849,2.6315
3,2021,MSK,66.957,1.3849,2.6315
3,2021,LBK,66.957,1.3849,2.6315
4,2021,PHA,71.258,1.4495,2.6974
4,2021,HKK,71.258,1.4495,2.6974
4,2021,STC,71.258,1.4495,2.6974
4,2021,PAK,71.258,1.4495,2.6974
4,2021,VYS,71.258,1.4495,2.6974
4,2021,JHC,71.258,1.4495,2.6974
4,2021,JHM,71.258,1.4495,2.6974
4,2021,PLK,71.258,1.4495,2.6974
4,2021,OLK,71.258,1.4495,2.6974
4,2021,KVK,71.258,1.4495,2.6974
4,2021,ZLK,71.258,1.4495,2.6974
4,2021,ULK,71.258,1.4495,2.6974
4,2021,MSK,71.258,1.4495,2.6974
4,2021,LBK,71.258,1.4495,2.6974
5,2021,PHA,80.959,1.5142,2.9786
5,2021,HKK,80.959,1.5142,2.9786
5,2021,STC,80.959,1.5142,2.9786
5,2021,PAK,80.959,1.5142,2.9786
5,2021,VYS,80.959,1.5142,2.9786
5,2021,JHC,80.959,1.5142,2.9786
5,2021,JHM,80.959,1.5142,2.9786
5,2021,PLK,80.959,1.5142,2.9786
5,2021,OLK,80.959,1.5142,2.9786
5,2021,KVK,80.959,1.5142,2.9786
5,2021,ZLK,80.959,1.5142,2.9786
5,2021,ULK,80.959,1.5142,2.9786
5,2021,MSK,80.959,1.5142,2.9786
5,2021,LBK,80.959,1.5142,2.9786
6,2021,PHA,83.36,1.5331,3.2811
6,2021,HKK,83.36,1.5331,3.2811
6,2021,STC,83.36,1.5331,3.2811
6,2021,PAK,83.36,1.5331,3.2811
6,2021,VYS,83.36,1.5331,3.2811
6,2021,JHC,83.36,1.5331,3.2811
6,2021,JHM,83.36,1.5331,3.2811
6,2021,PLK,83.36,1.5331,3.2811
6,2021,OLK,83.36,1.5331,3.2811
6,2021,KVK,83.36,1.5331,3.2811
6,2021,ZLK,83.36,1.5331,3.2811
6,2021,ULK,83.36,1.5331,3.2811
6,2021,MSK,83.36,1.5331,3.2811
6,2021,LBK,83.36,1.5331,3.2811
7,2021,PHA,88.146,1.5448,3.8048
7,2021,HKK,88.146,1.5448,3.8048
7,2021,STC,88.146,1.5448,3.8048
7,2021,PAK,88.146,1.5448,3.8048
7,2021,VYS,88.146,1.5448,3.8048
7,2021,JHC,88.146,1.5448,3.8048
7,2021,JHM,88.146,1.5448,3.8048
7,2021,PLK,88.146,1.5448,3.8048
7,2021,OLK,88.146,1.5448,3.8048
7,2021,KVK,88.146,1.5448,3.8048
7,2021,ZLK,88.146,1.5448,3.8048
7,2021,ULK,88.146,1.5448,3.8048
7,2021,MSK,88.146,1.5448,3.8048
7,2021,LBK,88.146,1.5448,3.8048
8,2021,PHA,99.071,1.5604,4.0411
8,2021,HKK,99.071,1.5604,4.0411
8,2021,STC,99.071,1.5604,4.0411
8,2021,PAK,99.071,1.5604,4.0411
8,2021,VYS,99.071,1.5604,4.0411
8,2021,JHC,99.071,1.5604,4.0411
8,2021,JHM,99.071,1.5604,4.0411
8,2021,PLK,99.071,1.5604,4.0411
8,2021,OLK,99.071,1.5604,4.0411
8,2021,KVK,99.071,1.5604,4.0411
8,2021,ZLK,99.071,1.5604,4.0411
8,2021,ULK,99.071,1.5604,4.0411
8,2021,MSK,99.071,1.5604,4.0411
8,2021,LBK,99.071,1.5604,4.0411
9,2021,PHA,123.82,1.5704,5.1078
9,2021,HKK,123.82,1.5704,5.1078
9,2021,STC,123.82,1.5704,5.1078
9,2021,PAK,123.82,1.5704,5.1078
9,2021,VYS,123.82,1.5704,5.1078
9,2021,JHC,123.82,1.5704,5.1078
9,2021,JHM,123.82,1.5704,5.1078
9,2021,PLK,123.82,1.5704,5.1078
9,2021,OLK,123.82,1.5704,5.1078
9,2021,KVK,123.82,1.5704,5.1078
9,2021,ZLK,123.82,1.5704,5.1078
9,2021,ULK,123.82,1.5704,5.1078
9,2021,MSK,123.82,1.5704,5.1078
9,2021,LBK,123.82,1.5704,5.1078
10,2021,PHA,149.98,1.6199,5.5984
10,2021,HKK,149.98,1.6199,5.5984
10,2021,STC,149.98,1.6199,5.5984
10,2021,PAK,149.98,1.6199,5.5984
10,2021,VYS,149.98,1.6199,5.5984
10,2021,JHC,149.98,1.6199,5.5984
10,2021,JHM,149.98,1.6199,5.5984
10,2021,PLK,149.98,1.6199,5.5984
10,2021,OLK,149.98,1.6199,5.5984
10,2021,KVK,149.98,1.6199,5.5984
10,2021,ZLK,149.98,1.6199,5.5984
10,2021,ULK,149.98,1.6199,5.5984
10,2021,MSK,149.98,1.6199,5.5984
10,2021,LBK,149.98,1.6199,5.5984
11,2021,PHA,143.81,1.6668,5.1512
11,2021,HKK,143.81,1.6668,5.1512
11,2021,STC,143.81,1.6668,5.1512
11,2021,PAK,143.81,1.6668,5.1512
11,2021,VYS,143.81,1.6668,5.1512
11,2021,JHC,143.81,1.6668,5.1512
11,2021,JHM,143.81,1.6668,5.1512
11,2021,PLK,143.81,1.6668,5.1512
11,2021,OLK,143.81,1.6668,5.1512
11,2021,KVK,143.81,1.6668,5.1512
11,2021,ZLK,143.81,1.6668,5.1512
11,2021,ULK,143.81,1.6668,5.1512
11,2021,MSK,143.81,1.6668,5.1512
11,2021,LBK,143.81,1.6668,5.1512
12,2021,PHA,238.16,1.6323,3.8459
12,2021,HKK,238.16,1.6323,3.8459
12,2021,STC,238.16,1.6323,3.8459
12,2021,PAK,238.16,1.6323,3.8459
12,2021,VYS,238.16,1.6323,3.8459
12,2021,JHC,238.16,1.6323,3.8459
12,2021,JHM,238.16,1.6323,3.8459
12,2021,PLK,238.16,1.6323,3.8459
12,2021,OLK,238.16,1.6323,3.8459
12,2021,KVK,238.16,1.6323,3.8459
12,2021,ZLK,238.16,1.6323,3.8459
12,2021,ULK,238.16,1.6323,3.8459
12,2021,MSK,238.16,1.6323,3.8459
12,2021,LBK,238.16,1.6323,3.8459
1,2022,PHA,145.73,1.6674,4.134
1,2022,HKK,145.73,1.6674,4.134
1,2022,STC,145.73,1.6674,4.134
1,2022,PAK,145.73,1.6674,4.134
1,2022,VYS,145.73,1.6674,4.134
1,2022,JHC,145.73,1.6674,4.134
1,2022,JHM,145.73,1.6674,4.134
1,2022,PLK,145.73,1.6674,4.134
1,2022,OLK,145.73,1.6674,4.134
1,2022,KVK,145.73,1.6674,4.134
1,2022,ZLK,145.73,1.6674,4.134
1,2022,ULK,145.73,1.6674,4.134
1,2022,MSK,145.73,1.6674,4.134
1,2022,LBK,145.73,1.6674,4.134
2,2022,PHA,164.49,1.7245,4.4782
2,2022,HKK,164.49,1.7245,4.4782
2,2022,STC,164.49,1.7245,4.4782
2,2022,PAK,164.49,1.7245,4.4782
2,2022,VYS,164.49,1.7245,4.4782
2,2022,JHC,164.49,1.7245,4.4782
2,2022,JHM,164.49,1.7245,4.4782
2,2022,PLK,164.49,1.7245,4.4782
2,2022,OLK,164.49,1.7245,4.4782
2,2022,KVK,164.49,1.7245,4.4782
2,2022,ZLK,164.49,1.7245,4.4782
2,2022,ULK,164.49,1.7245,4.4782
2,2022,MSK,164.49,1.7245,4.4782
2,2022,LBK,164.49,1.7245,4.4782
3,2022,PHA,187.1,1.9464,4.9772
3,2022,HKK,187.1,1.9464,4.9772
3,2022,STC,187.1,1.9464,4.9772
3,2022,PAK,187.1,1.9464,4.9772
3,2022,VYS,187.1,1.9464,4.9772
3,2022,JHC,187.1,1.9464,4.9772
3,2022,JHM,187.1,1.9464,4.9772
3,2022,PLK,187.1,1.9464,4.9772
3,2022,OLK,187.1,1.9464,4.9772
3,2022,KVK,187.1,1.9464,4.9772
3,2022,ZLK,187.1,1.9464,4.9772
3,2022,ULK,187.1,1.9464,4.9772
3,2022,MSK,187.1,1.9464,4.9772
3,2022,LBK,187.1,1.9464,4.9772
4,2022,PHA,214.68,1.9054,6.7753
4,2022,HKK,214.68,1.9054,6.7753
4,2022,STC,214.68,1.9054,6.7753
4,2022,PAK,214.68,1.9054,6.7753
4,2022,VYS,214.68,1.9054,6.7753
4,2022,JHC,214.68,1.9054,6.7753
4,2022,JHM,214.68,1.9054,6.7753
4,2022,PLK,214.68,1.9054,6.7753
4,2022,OLK,214.68,1.9054,6.7753
4,2022,KVK,214.68,1.9054,6.7753
4,2022,ZLK,214.68,1.9054,6.7753
4,2022,ULK,214.68,1.9054,6.7753
4,2022,MSK,214.68,1.9054,6.7753
4,2022,LBK,214.68,1.9054,6.7753
5,2022,PHA,239.92,1.9182,8.1694
5,2022,HKK,239.92,1.9182,8.1694
5,2022,STC,239.92,1.9182,8.1694
5,2022,PAK,239.92,1.9182,8.1694
5,2022,VYS,239.92,1.9182,8.1694
5,2022,JHC,239.92,1.9182,8.1694
5,2022,JHM,239.92,1.9182,8.1694
5,2022,PLK,239.92,1.9182,8.1694
5,2022,OLK,239.92,1.9182,8.1694
5,2022,KVK,239.92,1.9182,8.1694
5,2022,ZLK,239.92,1.9182,8.1694
5,2022,ULK,239.92,1.9182,8.1694
5,2022,MSK,239.92,1.9182,8.1694
5,2022,LBK,239.92,1.9182,8.1694
6,2022,PHA,261.98,2.0195,7.5709
6,2022,HKK,261.98,2.0195,7.5709
6,2022,STC,261.98,2.0195,7.5709
6,2022,PAK,261.98,2.0195,7.5709
6,2022,VYS,261.98,2.0195,7.5709
6,2022,JHC,261.98,2.0195,7.5709
6,2022,JHM,261.98,2.0195,7.5709
6,2022,PLK,261.98,2.0195,7.5709
6,2022,OLK,261.98,2.0195,7.5709
6,2022,KVK,261.98,2.0195,7.5709
6,2022,ZLK,261.98,2.0195,7.5709
6,2022,ULK,261.98,2.0195,7.5709
6,2022,MSK,261.98,2.0195,7.5709
6,2022,LBK,261.98,2.0195,7.5709
7,2022,PHA,353.61,1.9516,7.0963
7,2022,HKK,353.61,1.9516,7.0963
7,2022,STC,353.61,1.9516,7.0963
7,2022,PAK,353.61,1.9516,7.0963
7,2022,VYS,353.61,1.9516,7.0963
7,2022,JHC,353.61,1.9516,7.0963
7,2022,JHM,353.61,1.9516,7.0963
7,2022,PLK,353.61,1.9516,7.0963
7,2022,OLK,353.61,1.9516,7.0963
7,2022,KVK,353.61,1.9516,7.0963
7,2022,ZLK,353.61,1.9516,7.0963
7,2022,ULK,353.61,1.9516,7.0963
7,2022,MSK,353.61,1.9516,7.0963
7,2022,LBK,353.61,1.9516,7.0963
8,2022,PHA,541.39,1.7149,8.7705
8,2022,HKK,541.39,1.7149,8.7705
8,2022,STC,541.39,1.7149,8.7705
8,2022,PAK,541.39,1.7149,8.7705
8,2022,VYS,541.39,1.7149,8.7705
8,2022,JHC,541.39,1.7149,8.7705
8,2022,JHM,541.39,1.7149,8.7705
8,2022,PLK,541.39,1.7149,8.7705
8,2022,OLK,541.39,1.7149,8.7705
8,2022,KVK,541.39,1.7149,8.7705
8,2022,ZLK,541.39,1.7149,8.7705
8,2022,ULK,541.39,1.7149,8.7705
8,2022,MSK,541.39,1.7149,8.7705
8,2022,LBK,541.39,1.7149,8.7705
9,2022,PHA,487.53,1.5767,7.8527
9,2022,HKK,487.53,1.5767,7.8527
9,2022,STC,487.53,1.5767,7.8527
9,2022,PAK,487.53,1.5767,7.8527
9,2022,VYS,487.53,1.5767,7.8527
9,2022,JHC,487.53,1.5767,7.8527
9,2022,JHM,487.53,1.5767,7.8527
9,2022,PLK,487.53,1.5767,7.8527
9,2022,OLK,487.53,1.5767,7.8527
9,2022,KVK,487.53,1.5767,7.8527
9,2022,ZLK,487.53,1.5767,7.8527
9,2022,ULK,487.53,1.5767,7.8527
9,2022,MSK,487.53,1.5767,7.8527
9,2022,LBK,487.53,1.5767,7.8527
10,2022,PHA,392.53,1.6652,6.1939
10,2022,HKK,392.53,1.6652,6.1939
10,2022,STC,392.53,1.6652,6.1939
10,2022,PAK,392.53,1.6652,6.1939
10,2022,VYS,392.53,1.6652,6.1939
10,2022,JHC,392.53,1.6652,6.1939
10,2022,JHM,392.53,1.6652,6.1939
10,2022,PLK,392.53,1.6652,6.1939
10,2022,OLK,392.53,1.6652,6.1939
10,2022,KVK,392.53,1.6652,6.1939
10,2022,ZLK,392.53,1.6652,6.1939
10,2022,ULK,392.53,1.6652,6.1939
10,2022,MSK,392.53,1.6652,6.1939
10,2022,LBK,392.53,1.6652,6.1939
11,2022,PHA,346.67,1.7302,6.5922
11,2022,HKK,346.67,1.7302,6.5922
11,2022,STC,346.67,1.7302,6.5922
11,2022,PAK,346.67,1.7302,6.5922
11,2022,VYS,346.67,1.7302,6.5922
11,2022,JHC,346.67,1.7302,6.5922
11,2022,JHM,346.67,1.7302,6.5922
11,2022,PLK,346.67,1.7302,6.5922
11,2022,OLK,346.67,1.7302,6.5922
11,2022,KVK,346.67,1.7302,6.5922
11,2022,ZLK,346.67,1.7302,6.5922
11,2022,ULK,346.67,1.7302,6.5922
11,2022,MSK,346.67,1.7302,6.5922
11,2022,LBK,346.67,1.7302,6.5922
12,2022,PHA,331.3,1.6169,5.7334
12,2022,HKK,331.3,1.6169,5.7334
12,2022,STC,331.3,1.6169,5.7334
12,2022,PAK,331.3,1.6169,5.7334
12,2022,VYS,331.3,1.6169,5.7334
12,2022,JHC,331.3,1.6169,5.7334
12,2022,JHM,331.3,1.6169,5.7334
12,2022,PLK,331.3,1.6169,5.7334
12,2022,OLK,331.3,1.6169,5.7334
12,2022,KVK,331.3,1.6169,5.7334
12,2022,ZLK,331.3,1.6169,5.7334
12,2022,ULK,331.3,1.6169,5.7334
12,2022,MSK,331.3,1.6169,5.7334
12,2022,LBK,331.3,1.6169,5.7334
1,2023,PHA,197.35,1.6441,3.4429
1,2023,HKK,197.35,1.6441,3.4429
1,2023,STC,197.35,1.6441,3.4429
1,2023,PAK,197.35,1.6441,3.4429
1,2023,VYS,197.35,1.6441,3.4429
1,2023,JHC,197.35,1.6441,3.4429
1,2023,JHM,197.35,1.6441,3.4429
1,2023,PLK,197.35,1.6441,3.4429
1,2023,OLK,197.35,1.6441,3.4429
1,2023,KVK,197.35,1.6441,3.4429
1,2023,ZLK,197.35,1.6441,3.4429
1,2023,ULK,197.35,1.6441,3.4429
1,2023,MSK,197.35,1.6441,3.4429
1,2023,LBK,197.35,1.6441,3.4429
2,2023,PHA,175.35,1.7003,2.4691
2,2023,HKK,175.35,1.7003,2.4691
2,2023,STC,175.35,1.7003,2.4691
2,2023,PAK,175.35,1.7003,2.4691
2,2023,VYS,175.35,1.7003,2.4691
2,2023,JHC,175.35,1.7003,2.4691
2,2023,JHM,175.35,1.7003,2.4691
2,2023,PLK,175.35,1.7003,2.4691
2,2023,OLK,175.35,1.7003,2.4691
2,2023,KVK,175.35,1.7003,2.4691
2,2023,ZLK,175.35,1.7003,2.4691
2,2023,ULK,175.35,1.7003,2.4691
2,2023,MSK,175.35,1.7003,2.4691
2,2023,LBK,175.35,1.7003,2.4691
3,2023,PHA,149.29,1.6786,2.4463
3,2023,HKK,149.29,1.6786,2.4463
3,2023,STC,149.29,1.6786,2.4463
3,2023,PAK,149.29,1.6786,2.4463
3,2023,VYS,149.29,1.6786,2.4463
3,2023,JHC,149.29,1.6786,2.4463
3,2023,JHM,149.29,1.6786,2.4463
3,2023,PLK,149.29,1.6786,2.4463
3,2023,OLK,149.29,1.6786,2.4463
3,2023,KVK,149.29,1.6786,2.4463
3,2023,ZLK,149.29,1.6786,2.4463
3,2023,ULK,149.29,1.6786,2.4463
3,2023,MSK,149.29,1.6786,2.4463
3,2023,LBK,149.29,1.6786,2.4463
4,2023,PHA,161.1,1.7564,2.2274
4,2023,HKK,161.1,1.7564,2.2274
4,2023,STC,161.1,1.7564,2.2274
4,2023,PAK,161.1,1.7564,2.2274
4,2023,VYS,161.1,1.7564,2.2274
4,2023,JHC,161.1,1.7564,2.2274
4,2023,JHM,161.1,1.7564,2.2274
4,2023,PLK,161.1,1.7564,2.2274
4,2023,OLK,161.1,1.7564,2.2274
4,2023,KVK,161.1,1.7564,2.2274
4,2023,ZLK,161.1,1.7564,2.2274
4,2023,ULK,161.1,1.7564,2.2274
4,2023,MSK,161.1,1.7564,2.2274
4,2023,LBK,161.1,1.7564,2.2274
5,2023,PHA,150.59,1.6911,2.3395
5,2023,HKK,150.59,1.6911,2.3395
5,2023,STC,150.59,1.6911,2.3395
5,2023,PAK,150.59,1.6911,2.3395
5,2023,VYS,150.59,1.6911,2.3395
5,2023,JHC,150.59,1.6911,2.3395
5,2023,JHM,150.59,1.6911,2.3395
5,2023,PLK,150.59,1.6911,2.3395
5,2023,OLK,150.59,1.6911,2.3395
5,2023,KVK,150.59,1.6911,2.3395
5,2023,ZLK,150.59,1.6911,2.3395
5,2023,ULK,150.59,1.6911,2.3395
5,2023,MSK,150.59,1.6911,2.3395
5,2023,LBK,150.59,1.6911,2.3395
6,2023,PHA,150.19,1.6982,2.4959
6,2023,HKK,150.19,1.6982,2.4959
6,2023,STC,150.19,1.6982,2.4959
6,2023,PAK,150.19,1.6982,2.4959
6,2023,VYS,150.19,1.6982,2.4959
6,2023,JHC,150.19,1.6982,2.4959
6,2023,JHM,150.19,1.6982,2.4959
6,2023,PLK,150.19,1.6982,2.4959
6,2023,OLK,150.19,1.6982,2.4959
6,2023,KVK,150.19,1.6982,2.4959
6,2023,ZLK,150.19,1.6982,2.4959
6,2023,ULK,150.19,1.6982,2.4959
6,2023,MSK,150.19,1.6982,2.4959
6,2023,LBK,150.19,1.6982,2.4959
7,2023,PHA,156.26,1.7325,2.6531
7,2023,HKK,156.26,1.7325,2.6531
7,2023,STC,156.26,1.7325,2.6531
7,2023,PAK,156.26,1.7325,2.6531
7,2023,VYS,156.26,1.7325,2.6531
7,2023,JHC,156.26,1.7325,2.6531
7,2023,JHM,156.26,1.7325,2.6531
7,2023,PLK,156.26,1.7325,2.6531
7,2023,OLK,156.26,1.7325,2.6531
7,2023,KVK,156.26,1.7325,2.6531
7,2023,ZLK,156.26,1.7325,2.6531
7,2023,ULK,156.26,1.7325,2.6531
7,2023,MSK,156.26,1.7325,2.6531
7,2023,LBK,156.26,1.7325,2.6531
8,2023,PHA,152.26,1.7791,2.6613
8,2023,HKK,152.26,1.7791,2.6613
8,2023,STC,152.26,1.7791,2.6613
8,2023,PAK,152.26,1.7791,2.6613
8,2023,VYS,152.26,1.7791,2.6613
8,2023,JHC,152.26,1.7791,2.6613
8,2023,JHM,152.26,1.7791,2.6613
8,2023,PLK,152.26,1.7791,2.6613
8,2023,OLK,152.26,1.7791,2.6613
8,2023,KVK,152.26,1.7791,2.6613
8,2023,ZLK,152.26,1.7791,2.6613
8,2023,ULK,152.26,1.7791,2.6613
8,2023,MSK,152.26,1.7791,2.6613
8,2023,LBK,152.26,1.7791,2.6613
9,2023,PHA,138.98,1.7623,2.7372
9,2023,HKK,138.98,1.7623,2.7372
9,2023,STC,138.98,1.7623,2.7372
9,2023,PAK,138.98,1.7623,2.7372
9,2023,VYS,138.98,1.7623,2.7372
9,2023,JHC,138.98,1.7623,2.7372
9,2023,JHM,138.98,1.7623,2.7372
9,2023,PLK,138.98,1.7623,2.7372
9,2023,OLK,138.98,1.7623,2.7372
9,2023,KVK,138.98,1.7623,2.7372
9,2023,ZLK,138.98,1.7623,2.7372
9,2023,ULK,138.98,1.7623,2.7372
9,2023,MSK,138.98,1.7623,2.7372
9,2023,LBK,138.98,1.7623,2.7372
